queue,row_id,document_id,source_url,source_evidence_sha256,prior_review_status,prior_reviewer_id,model_decision,model_review_status,corrected_fields_json,evidence_basis,review_path,rationale,independent_human_review
adjudications,adjudication-seed-fia-2025-sao-a81d170b87fc-01,fia-2025-sao-a81d170b87fc,https://www.fia.com/system/files/decision-document/2025_sao_paulo_grand_prix_-_decision_-_qualifying_sc2-sc1_times.pdf,5dc84fcf620e52dca99f50191671d8a1efdf16b5ee0a053097930969dd331c6a,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-sao-c2e5677a0902-01,fia-2025-sao-c2e5677a0902,https://www.fia.com/system/files/decision-document/2025_sao_paulo_grand_prix_-_infringement_-_car_31_-_pu_elements_and_changes_made_during_parc_ferme.pdf,936c723458e17c64675e5087e558106450afc15ce2142065f695e8ceb623d741,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-sao-f0b192a21a4f-01,fia-2025-sao-f0b192a21a4f,https://www.fia.com/system/files/decision-document/2025_sao_paulo_grand_prix_-_decision_-_sprint_qualifying_sc2-sc1_times.pdf,87d01f082619752fe0729e14a710e4fbbe9df096ca67cd64109861dea003d7b5,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-sao-f418a0b78068-01,fia-2025-sao-f418a0b78068,https://www.fia.com/system/files/decision-document/2025_sao_paulo_grand_prix_-_infringement_-_car_22_-_changes_made_during_parc_ferme.pdf,c252458722a74dc5ff5ec389cc7cc7dc7bb232952c7580c30070edca995dd2ae,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-lvs-19a6b2796b76-01,fia-2025-lvs-19a6b2796b76,https://www.fia.com/system/files/decision-document/2025_las_vegas_grand_prix_-_infringement_-_car_22_-_changes_made_during_parc_ferme.pdf,62781799d8996bb3d4ee834abdecb70f7c85daf4b7c403bde388146f647a087a,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-lvs-281d9f5e8667-01,fia-2025-lvs-281d9f5e8667,https://www.fia.com/system/files/decision-document/2025_las_vegas_grand_prix_-_decision_-_car_63_-_alleged_failure_to_submit_setup_sheet.pdf,2e49b1cd0ec31bb381413a514f5ec59a5b34c07bfadeef96aba614b44db56a04,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-lvs-329fe9e417a5-01,fia-2025-lvs-329fe9e417a5,https://www.fia.com/system/files/decision-document/2025_las_vegas_grand_prix_-_infringement_-_car_43_-_electronic_return_of_tyres.pdf,10c3ac9d75a7e2317f6484160dd1abbfec5f9804bb869b041d1cc483bbff00f2,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-lvs-5bad6017758c-01,fia-2025-lvs-5bad6017758c,https://www.fia.com/system/files/decision-document/2025_las_vegas_grand_prix_-_decision_-_car_16_-_alleged_failure_to_leave_the_gar_in_gear_and_turn_off_ers.pdf,dbd3369c40691579f9d3de75ca477ff98ae608de8a1272bd8aff0229d2537705,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-lvs-68c6bd1e7271-01,fia-2025-lvs-68c6bd1e7271,https://www.fia.com/system/files/decision-document/2025_las_vegas_grand_prix_-_decision_-_car_5_-_alleged_failure_to_slow_for_yellow_flags.pdf,689548f1cb5fd0fc0a040869a5af61f206992a567778212ee23983a97f4684b8,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-lvs-6a8f79fba28e-01,fia-2025-lvs-6a8f79fba28e,https://www.fia.com/system/files/decision-document/2025_las_vegas_grand_prix_-_infringement_-_car_12_-_moved_prior_to_start_signal.pdf,53c0aa8f1790ccdbeb5950bd97b66a5947de0127b10408abe87872dc7c14bddf,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-lvs-72398c50b218-01,fia-2025-lvs-72398c50b218,https://www.fia.com/system/files/decision-document/2025_las_vegas_grand_prix_-_decision_-_race_sc2-sc1_time_-_car_4.pdf,bbaf71599cad3c049ea03ddddccd2f5938e1219288ec850b4156578fcbf2fa33,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-lvs-7dcf672c0eb6-01,fia-2025-lvs-7dcf672c0eb6,https://www.fia.com/system/files/decision-document/2025_las_vegas_grand_prix_-_infringement_-_car_81_-_technical_non-conformity_plank_assembly_corrected.pdf,644ae03598940930b9389fa17312920785a0a1d16a1fc978bccdb8d8f17def55,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-lvs-8feb1341afaf-01,fia-2025-lvs-8feb1341afaf,https://www.fia.com/system/files/decision-document/2025_las_vegas_grand_prix_-_infringement_-_car_44_-_pit_lane_speeding.pdf,72d900188293f87c5f920b950912e3316d521675111bd3524e745eeebbd01b80,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-lvs-9b14759db1a0-01,fia-2025-lvs-9b14759db1a0,https://www.fia.com/system/files/decision-document/2025_las_vegas_grand_prix_-_decision_-_car_55_-_alleged_rejoining_the_track_unsafely.pdf,b87799f05acce2345a116498c2231eb3cc4ab76c858e32e8913883c2b048ae25,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-lvs-ac33298d5da1-01,fia-2025-lvs-ac33298d5da1,https://www.fia.com/system/files/decision-document/2025_las_vegas_grand_prix_-_infringement_-_qualifying_deleted_lap_times_-_yellow_flags.pdf,475224e187fb325138e661abde953d2e3bb6585d268befce351dbf4eff4a6c37,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-lvs-bf0b844f93b4-01,fia-2025-lvs-bf0b844f93b4,https://www.fia.com/system/files/decision-document/2025_las_vegas_grand_prix_-_infringement_-_car_4_-_technical_non-conformity_plank_assembly.pdf,d20b4eedda3ade6743b13a51698960f85806657d46b5e4c60285de78e91a7beb,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-lvs-d1901a02d132-01,fia-2025-lvs-d1901a02d132,https://www.fia.com/system/files/decision-document/2025_las_vegas_grand_prix_-_infringement_-_qualifying_deleted_lap_times.pdf,d8f1d1eac90f20d8e80cfa8094b4538cab8f1e3f82f2f188d2738725df966534,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-lvs-f1eff9098333-01,fia-2025-lvs-f1eff9098333,https://www.fia.com/system/files/decision-document/2025_las_vegas_grand_prix_-_infringement_-_car_23_-_exceeded_speed_limit_when_leaving_the_grid.pdf,4bec6f68bff5df12e81faf4228aeb95f8c701855dd3ecdf6d2d6155913f6908d,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-lvs-f6e422807c07-01,fia-2025-lvs-f6e422807c07,https://www.fia.com/system/files/decision-document/2025_las_vegas_grand_prix_-_decision_-_car_12_-_alleged_failure_to_submit_setup_sheet.pdf,efcd96323a60a5dadfaf4aa8eb38b488607b4cf4f734970139975baa9550ef8e,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-lvs-f861324cd22b-01,fia-2025-lvs-f861324cd22b,https://www.fia.com/system/files/decision-document/2025_las_vegas_grand_prix_-_infringement_-_car_43_-_electronic_tyre_returns_intermediate.pdf,eda99746d6d4babd4898dd27d64c46c6845e5c9d05ef927b4ae9396b08a98114,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-qat-0125118fcc57-01,fia-2025-qat-0125118fcc57,https://www.fia.com/system/files/decision-document/2025_qatar_grand_prix_-_infringement_-_car_43_-_changes_made_during_parc_ferme.pdf,559d183f9d55552a93ed9ba369185e48b506cd26499aa807b8dce49cfaedd9f0,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-qat-03379cc5a069-01,fia-2025-qat-03379cc5a069,https://www.fia.com/system/files/decision-document/2025_qatar_grand_prix_-_infringement_-_car_22_-_leaving_the_track_without_a_justifiable_reason_multiple_times.pdf,5236ecc44ba5670dc5a5d11fa615882cb30e1fa4bbb4fa675165e3ab0515590f,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-qat-1555445b6488-01,fia-2025-qat-1555445b6488,https://www.fia.com/system/files/decision-document/2025_qatar_grand_prix_-_infringement_-_car_18_-_pit_lane_speeding.pdf,d72ce03e7a655b272dfe936407e0cbdc8a6b6a9c68d6e8fa3dfd11ae084a25be,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-qat-1f2f54087f7d-01,fia-2025-qat-1f2f54087f7d,https://www.fia.com/system/files/decision-document/2025_qatar_grand_prix_-_infringement_-_race_deleted_lap_times.pdf,1df780dc0da8cb8393e8633f539aa4bfb7b0e559270938103a0bc24b958ffb9c,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-qat-21f5916ca6fb-01,fia-2025-qat-21f5916ca6fb,https://www.fia.com/system/files/decision-document/2025_qatar_grand_prix_-_decision_-_qualifying_sc2-sc1_times.pdf,56852c7718d50167b3870cfe5e0e4462e6d605588e3a059bcc5606a684134be1,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-qat-28a879044360-01,fia-2025-qat-28a879044360,https://www.fia.com/system/files/decision-document/2025_qatar_grand_prix_-_infringement_-_car_44_-_changes_made_during_parc_ferme.pdf,7e7e46730339c36b5ddcd36fd3cb16f98d31bf621b890b565d2b57e4eb6247f7,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-qat-4a7c58cf2b9f-01,fia-2025-qat-4a7c58cf2b9f,https://www.fia.com/system/files/decision-document/2025_qatar_grand_prix_-_infringement_-_qualifying_deleted_lap_times.pdf,e225920abdc0c0b32e6daf632d6ff60b1bc65c9f4fac5c1a2ec97c88c36b7616,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-qat-71e820b34e58-01,fia-2025-qat-71e820b34e58,https://www.fia.com/system/files/decision-document/2025_qatar_grand_prix_-_decision_-_car_23_-_alleged_pit_lane_incident_with_car_31.pdf,bf1b0edcd496f59ccba2ce68f650ad98b705cb74a59f1ca5db31789ee5446055,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-qat-7b55d1bf033f-01,fia-2025-qat-7b55d1bf033f,https://www.fia.com/system/files/decision-document/2025_qatar_grand_prix_-_infringement_-_car_87_-_released_in_an_unsafe_condition.pdf,3a56a230ec2138749e231bd6326f8aaebf6212e7ecd6ffa0363332c7a08a2bad,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-qat-8492543a0bcd-01,fia-2025-qat-8492543a0bcd,https://www.fia.com/system/files/decision-document/2025_qatar_grand_prix_-_infringement_-_car_55_-_unsafe_release.pdf,27ac0affe3cf93bf0f28cc5b6d6d606fc10ea5ed84079fe01e245718a4685ecb,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-qat-997ceab6d75d-01,fia-2025-qat-997ceab6d75d,https://www.fia.com/system/files/decision-document/2025_qatar_grand_prix_-_infringement_-_car_18_-_changes_made_during_parc_ferme.pdf,e14f9ecc72a1396aaaced56df1a29897c3d5a4e198fd01dd3a4199802414eba2,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-qat-bd47e8ca8962-01,fia-2025-qat-bd47e8ca8962,https://www.fia.com/system/files/decision-document/2025_qatar_grand_prix_-_infringement_-_car_27_-_failure_to_follow_race_directors_instructions.pdf,1459331a0a0664209e4ce36ef2b004022fd7f3c62cc1a6fc0fdfec8ef1eb8367,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-qat-be180c8de23c-01,fia-2025-qat-be180c8de23c,https://www.fia.com/system/files/decision-document/2025_qatar_grand_prix_-_infringement_-_sprint_qualifying_deleted_lap_times.pdf,fa28cd11c5f6625be4bf3707efffb29113c501e6e4aec3b081ed466a76e3eb88,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-qat-c09917db9f0d-01,fia-2025-qat-c09917db9f0d,https://www.fia.com/system/files/decision-document/2025_qatar_grand_prix_-_decision_-_car_6_-_alleged_driving_in_an_unsafe_condition.pdf,763ab221de043a03a56ef28833879c59ca4cfad5abbb999fe9778a112e1d43e6,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-qat-c6a5f6363b9e-01,fia-2025-qat-c6a5f6363b9e,https://www.fia.com/system/files/decision-document/2025_qatar_grand_prix_-_decision_-_sprint_qualifying_sc2-sc1_times.pdf,bdb882839f7d57d705bd3a05f20caf89b24c983db4bee1b0496d25d4260d55dc,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-qat-c743eba52f0f-01,fia-2025-qat-c743eba52f0f,https://www.fia.com/system/files/decision-document/2025_qatar_grand_prix_-_infringement_-_car_43_-_changes_made_during_parc_ferme_0.pdf,5e5785a6f61c976461bcd9ca6906589f1cbfcc3ba4c1bb77c39b2b4ba2ac9c66,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-qat-c7ba06e698a3-01,fia-2025-qat-c7ba06e698a3,https://www.fia.com/system/files/decision-document/2025_qatar_grand_prix_-_infringement_-_car_10_-_changes_made_during_parc_ferme.pdf,e41391b1ea707f3049cc61306cdfdea86ba9f5b1a939a30993941b83a5ee5f6f,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-qat-c9d7f58fb191-01,fia-2025-qat-c9d7f58fb191,https://www.fia.com/system/files/decision-document/2025_qatar_grand_prix_-_infringement_-_car_12_-_leaving_the_track_without_a_justifiable_reason_multiple_times.pdf,e4c9c1a3af134b5c350f67488e6115392f64d7881ae0384f3075125f67464253,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-qat-d889dca51b8d-01,fia-2025-qat-d889dca51b8d,https://www.fia.com/system/files/decision-document/2025_qatar_grand_prix_-_infringement_-_sprint_deleted_lap_times.pdf,eb94eeb30da7d2060cad7a117ad6594787b285c17cb7ae6590a3c36395d0893f,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-qat-dda7375ab829-01,fia-2025-qat-dda7375ab829,https://www.fia.com/system/files/decision-document/2025_qatar_grand_prix_-_infringement_-_car_31_-_false_start_-_moving_before_signal.pdf,ece8c3833f5c1cca6448c8106941812dc1be6a037a72580f1e08984ae5445bf7,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-abu-12b8c031f065-01,fia-2025-abu-12b8c031f065,https://www.fia.com/system/files/decision-document/2025_abu_dhabi_grand_prix_-_infringement_-_car_14_-_fan_engagement_activity.pdf,2ecdff56e12c8b3c7bfbfc684a0d07749c2ef78e2de56e2f478bef02ebadf45e,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-abu-356ff28cf61c-01,fia-2025-abu-356ff28cf61c,https://www.fia.com/system/files/decision-document/2025_abu_dhabi_grand_prix_-_decision_-_qualifying_sc2-sc1_times.pdf,21f111aea704196413c44d96818b1eeab935d3493a413304a9b60a5c1a5daff6,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-abu-397e5cfd1388-01,fia-2025-abu-397e5cfd1388,https://www.fia.com/system/files/decision-document/2025_abu_dhabi_grand_prix_-_infringement_-_car_23_-_unsafe_release_from_garage.pdf,35c5f90548c9c66fd45d294f0656076c2ea97646af0b99eaafbf1162b13d10bd,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-abu-4a1b5cd8aac8-01,fia-2025-abu-4a1b5cd8aac8,https://www.fia.com/system/files/decision-document/2025_abu_dhabi_grand_prix_-_infringement_-_car_22_-_impeding_of_car_4_.pdf,0511ce220550375f05a4942fb8826243b47dac76041c0b0e85f60c7c30fd20d4,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-abu-5025cf0edf92-01,fia-2025-abu-5025cf0edf92,https://www.fia.com/system/files/decision-document/2025_abu_dhabi_grand_prix_-_infringement_-_car_10_-_leaving_the_track_without_a_justifiable_reason_multiple_times.pdf,87ddf544ab77ec89784e16342b7aaa3264d8ac9d62e5723ac5ade1134b879449,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-abu-7281167dc058-01,fia-2025-abu-7281167dc058,https://www.fia.com/system/files/decision-document/2025_abu_dhabi_grand_prix_-_infringement_-_car_12_-_unsafe_release_from_garage.pdf,6d13c07199656a0102e1497d5d161bafc82c2b524157cfc02b3d939bc13c7f00,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-abu-a50dbc7716ba-01,fia-2025-abu-a50dbc7716ba,https://www.fia.com/system/files/decision-document/2025_abu_dhabi_grand_prix_-_infringement_-_car_30_-_erratic_driving.pdf,5aab8d39ab12878d461072aa8bc6ca2474baf64b39bfeff301376954de42ebc3,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-abu-b7c0ee267a2e-01,fia-2025-abu-b7c0ee267a2e,https://www.fia.com/system/files/decision-document/2025_abu_dhabi_grand_prix_-_infringement_-_race_deleted_lap_times.pdf,adca16d12fa2de5d4dfd31cad210453044e67f017d8af1a6add75ce5ab01fff3,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-abu-c87044b6e0bc-01,fia-2025-abu-c87044b6e0bc,https://www.fia.com/system/files/decision-document/2025_abu_dhabi_grand_prix_-_infringement_-_qualifying_deleted_lap_times.pdf,382f01c922811d079acc1b7d23bf9c1e64efd4093debf7cb98301dcb8e04676f,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-abu-e1adb45a8bb6-01,fia-2025-abu-e1adb45a8bb6,https://www.fia.com/system/files/decision-document/2025_abu_dhabi_grand_prix_-_infringement_-_car_18_-_fan_engagement_activity.pdf,6beb39c4bbe911c9e8735f5c213c330fadf300279341d0034fb2b064b3fc0e3b,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
adjudications,adjudication-seed-fia-2025-abu-eb450b1efd28-01,fia-2025-abu-eb450b1efd28,https://www.fia.com/system/files/decision-document/2025_abu_dhabi_grand_prix_-_infringement_-_car_23_-_pit_lane_speeding.pdf,17bccf0e9cb41cdfe9d67cf82ff6d2c2abba71df5f1439bd30332e3546b49752,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},official_decision_sections,decision_sections_and_cross_queue_validation,Final case fields agree with the source-grounded review rules.,False
exclusion_qa,exclusion-qa-fia-2018-abu-eb8df9b17075,fia-2018-abu-eb8df9b17075,https://www.fia.com/sites/default/files/doc_26_-_2018_abu_dhabi_grand_prix_-_decision_-_car_8_incident_with_car_10_0.pdf,fb31063bd49321c180de27b52e3555e554be7e0865e41173fa6d744fef47172b,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},separate_source_text_reclassification,blind_frozen_scope_reclassification,A separate source-text pass places the sampled record outside the frozen analytical scope.,False
exclusion_qa,exclusion-qa-fia-2018-abu-e868b706ba3b,fia-2018-abu-e868b706ba3b,https://www.fia.com/sites/default/files/doc_27_-_2018_abu_dhabi_grand_prix_-_decision_-_car_10_incident_with_car_8.pdf,fdd42fb14af0ed10ec9d2bc1250bab7760632dc31166f8c0066e5d2f1bae5880,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},separate_source_text_reclassification,blind_frozen_scope_reclassification,A separate source-text pass places the sampled record outside the frozen analytical scope.,False
exclusion_qa,exclusion-qa-fia-2018-mex-94ba6550b087,fia-2018-mex-94ba6550b087,https://www.fia.com/sites/default/files/doc_19_-_2018_mexican_grand_prix_-_offence_-_car_10_gearbox.pdf,d6b4005cfe72dd354a65f710cc901ecc3b2412432f6ef4cd01d5e3b652f3afda,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},separate_source_text_reclassification,blind_frozen_scope_reclassification,A separate source-text pass places the sampled record outside the frozen analytical scope.,False
exclusion_qa,exclusion-qa-fia-2018-rus-e5c90ba53b98,fia-2018-rus-e5c90ba53b98,https://www.fia.com/sites/default/files/doc_10_-_2018_russian_grand_prix_-_offence_-_car_10_power_unit_elements.pdf,709e5e5d6861eddfa2876535c0290c5d3e3f6c2f7eace28a54ffcc5e0e96ce90,model_reviewed_agree,gpt-5.6-sol-model-review-2026-08-13,agree,model_reviewed_agree,{},separate_source_text_reclassification,blind_frozen_scope_reclassification,A separate source-text pass places the sampled record outside the frozen analytical scope.,False
